측정일자,측정소명,미세먼지,초미세먼지
20191122,구로구,45,0.004
20191122,영등포구,39,0.004
20191122,동작구,48,0.004
20191122,관악구,51,0.004
20191122,금천구,39,0.004
20191122,양천구,58,0.005
20191122,강남구,48,0.003
20191122,서초구,52,0.005
20191122,송파구,37,0.004
20191122,강동구,57,0.003
20191121,중구,32,0.004
20191121,종로구,34,0.004
20191121,용산구,26,0.003
20191121,은평구,36,0.005
20191121,서대문구,36,0.007
20191121,마포구,38,0.004
20191121,광진구,31,0.002
20191121,성동구,34,0.005
20191121,중랑구,34,0.003
20191121,동대문구,40,0.003
20191121,성북구,46,0.003
20191121,도봉구,39,0.002
20191121,강북구,39,0.003
20191121,노원구,35,0.005
20191121,강서구,43,0.005
20191121,구로구,38,0.004
20191121,영등포구,31,0.004
20191121,동작구,43,0.004
20191121,관악구,38,0.004
20191121,금천구,33,0.004
20191121,양천구,44,0.004
20191121,강남구,42,0.003
20191121,서초구,42,0.005
20191121,송파구,33,0.004
20191121,강동구,49,0.003
20191120,중구,20,0.003
20191120,종로구,20,0.003
20191120,용산구,16,0.003
20191120,은평구,23,0.005
20191120,서대문구,22,0.006
20191120,마포구,26,0.003
20191120,광진구,21,0.002
20191120,성동구,19,0.004
20191120,중랑구,22,0.003
20191120,동대문구,22,0.003
20191120,성북구,27,0.003
20191120,도봉구,18,0.002
20191120,강북구,23,0.003
20191120,노원구,21,0.005
20191120,강서구,27,0.005
20191120,구로구,19,0.003
20191120,영등포구,20,0.004
20191120,동작구,27,0.003
20191120,관악구,25,0.003
20191120,금천구,23,0.003
20191120,양천구,30,0.005
20191120,강남구,25,0.003
20191120,서초구,25,0.005
20191120,송파구,19,0.004
20191120,강동구,35,0.003
20191119,중구,26,0.003
20191119,종로구,28,0.003
20191119,용산구,23,0.003
20191119,은평구,33,0.005
20191119,서대문구,32,0.004
20191119,마포구,31,0.003
20191119,광진구,28,0.002
20191119,성동구,27,0.003
20191119,중랑구,30,0.003
20191119,동대문구,30,0.002
20191119,성북구,33,0.003
20191119,도봉구,21,0.002
20191119,강북구,36,0.003
20191119,노원구,26,0.004
20191119,강서구,36,0.004
20191119,구로구,27,0.003
20191119,영등포구,26,0.004
20191119,동작구,37,0.003
20191119,관악구,33,0.003
20191119,금천구,27,0.003
20191119,양천구,38,0.004
20191119,강남구,32,0.003
20191119,서초구,30,0.005
20191119,송파구,27,0.003
20191119,강동구,42,0.003
20191118,중구,66,0.002
20191118,종로구,71,0.003
20191118,용산구,64,0.002
20191118,은평구,124,0.004
20191118,서대문구,76,0.003
20191118,마포구,78,0.002
20191118,광진구,78,0.002
20191118,성동구,75,0.002
20191118,중랑구,79,0.002
20191118,동대문구,77,0.002
20191118,성북구,96,0.002
20191118,도봉구,77,0.002
20191118,강북구,98,0.002
20191118,노원구,56,0.004
20191118,강서구,90,0.004
20191118,구로구,90,0.003
20191118,영등포구,66,0.003
20191118,동작구,86,0.003
20191118,관악구,76,0.003
20191118,금천구,66,0.003
20191118,양천구,90,0.004
20191118,강남구,81,0.002
20191118,서초구,89,0.003
20191118,송파구,66,0.003
20191118,강동구,154,0.003
20191117,중구,29,0.003
20191117,종로구,26,0.003
20191117,용산구,19,0.002
20191117,은평구,28,0.004
20191117,서대문구,26,0.004
20191117,마포구,28,0.003
20191117,광진구,20,0.002
20191117,성동구,22,0.002
20191117,중랑구,25,0.002
20191117,동대문구,31,0.002
20191117,성북구,38,0.002
20191117,도봉구,24,0.002
20191117,강북구,31,0.002
20191117,노원구,30,0.004
20191117,강서구,34,0.004
20191117,구로구,27,0.004
20191117,영등포구,22,0.002
20191117,동작구,33,0.003
20191117,관악구,31,0.003
20191117,금천구,26,0.003
20191117,양천구,34,0.004
20191117,강남구,28,0.002
20191117,서초구,30,0.002
20191117,송파구,24,0.003
20191117,강동구,0,0.003
20191116,중구,31,0.003
20191116,종로구,31,0.003
20191116,용산구,23,0.003
20191116,은평구,29,0.004
20191116,서대문구,27,0.004
20191116,마포구,32,0.003
20191116,광진구,25,0.002
20191116,성동구,28,0.003
20191116,중랑구,29,0.002
20191116,동대문구,35,0.002
20191116,성북구,43,0.002
20191116,도봉구,23,0.002
20191116,강북구,30,0.002
20191116,노원구,27,0.004
20191116,강서구,48,0.005
20191116,구로구,42,0.004
20191116,영등포구,34,0.003
20191116,동작구,34,0.003
20191116,관악구,37,0.003
20191116,금천구,27,0.003
20191116,양천구,42,0.004
20191116,강남구,31,0.002
20191116,서초구,44,0.002
20191116,송파구,32,0.003
20191116,강동구,0,0.003
20191115,중구,22,0.003
20191115,종로구,22,0.003
20191115,용산구,16,0.003
20191115,은평구,22,0.004
20191115,서대문구,21,0.004
20191115,마포구,24,0.003
20191115,광진구,22,0.002
20191115,성동구,20,0.003
20191115,중랑구,21,0.002
20191115,동대문구,24,0.002
20191115,성북구,28,0.003
20191115,도봉구,15,0.002
20191115,강북구,23,0.002
20191115,노원구,20,0.004
20191115,강서구,27,0.003
20191115,구로구,23,0.004
20191115,영등포구,20,0.003
20191115,동작구,27,0.003
20191115,관악구,27,0.003
20191115,금천구,23,0.003
20191115,양천구,31,0.004
20191115,강남구,26,0.003
20191115,서초구,26,0.002
20191115,송파구,21,0.003
20191115,강동구,31,0.003
20191114,중구,16,0.003
20191114,종로구,19,0.003
20191114,용산구,13,0.003
20191114,은평구,21,0.004
20191114,서대문구,21,0.004
20191114,마포구,21,0.002
20191114,광진구,18,0.002
20191114,성동구,19,0.003
20191114,중랑구,18,0.002
20191114,동대문구,18,0.002
20191114,성북구,22,0.003
20191114,도봉구,10,0.001
20191114,강북구,21,0.002
20191114,노원구,15,0.004
20191114,강서구,22,0.003
20191114,구로구,19,0.004
20191114,영등포구,17,0.003
20191114,동작구,25,0.003
20191114,관악구,22,0.002
20191114,금천구,20,0.003
20191114,양천구,25,0.004
20191114,강남구,20,0.002
20191114,서초구,21,0.002
20191114,송파구,18,0.003
20191114,강동구,26,0.003
20191113,중구,34,0.004
20191113,종로구,34,0.004
20191113,용산구,27,0.003
20191113,은평구,31,0.004
20191113,서대문구,32,0.004
20191113,마포구,33,0.003
20191113,광진구,42,0.003
20191113,성동구,30,0.003
20191113,중랑구,36,0.002
20191113,동대문구,37,0.003
20191113,성북구,45,0.003
20191113,도봉구,25,0.003
20191113,강북구,38,0.003
20191113,노원구,32,0.005
20191113,강서구,44,0.005
20191113,구로구,40,0.004
20191113,영등포구,33,0.003
20191113,동작구,41,0.004
20191113,관악구,39,0.004
20191113,금천구,33,0.004
20191113,양천구,46,0.005
20191113,강남구,40,0.003
20191113,서초구,44,0.003
20191113,송파구,34,0.003
20191113,강동구,55,0.003
20191112,중구,36,0.004
20191112,종로구,38,0.004
20191112,용산구,31,0.003
20191112,은평구,33,0.005
20191112,서대문구,34,0.005
20191112,마포구,40,0.003
20191112,광진구,45,0.003
20191112,성동구,37,0.004
20191112,중랑구,39,0.002
20191112,동대문구,43,0.003
20191112,성북구,48,0.003
20191112,도봉구,25,0.003
20191112,강북구,39,0.003
20191112,노원구,32,0.004
20191112,강서구,46,0.006
20191112,구로구,41,0.005
20191112,영등포구,35,0.003
20191112,동작구,41,0.003
20191112,관악구,44,0.004
20191112,금천구,32,0.004
20191112,양천구,46,0.006
20191112,강남구,44,0.003
20191112,서초구,50,0.003
20191112,송파구,38,0.002
20191112,강동구,50,0.003
20191111,중구,20,0.003
20191111,종로구,23,0.003
20191111,용산구,17,0.003
20191111,은평구,24,0.004
20191111,서대문구,24,0.004
20191111,마포구,24,0.003
20191111,광진구,29,0.002
20191111,성동구,27,0.003
20191111,중랑구,24,0.002
20191111,동대문구,25,0.002
20191111,성북구,33,0.002
20191111,도봉구,19,0.002
20191111,강북구,27,0.002
20191111,노원구,22,0.004
20191111,강서구,26,0.004
20191111,구로구,28,0.004
20191111,영등포구,23,0.002
20191111,동작구,26,0.003
20191111,관악구,27,0.003
20191111,금천구,21,0.003
20191111,양천구,31,0.006
20191111,강남구,25,0.002
20191111,서초구,28,0.003
20191111,송파구,25,0.002
20191111,강동구,31,0.003
20191110,중구,38,0.004
20191110,종로구,39,0.004
20191110,용산구,36,0.004
20191110,은평구,37,0.005
20191110,서대문구,36,0.005
20191110,마포구,41,0.004
20191110,광진구,48,0.003
20191110,성동구,0,0.003
20191110,중랑구,45,0.003
20191110,동대문구,47,0.003
20191110,성북구,48,0.003
20191110,도봉구,31,0.003
20191110,강북구,46,0.003
20191110,노원구,40,0.005
20191110,강서구,51,0.004
20191110,구로구,44,0.004
20191110,영등포구,37,0.002
20191110,동작구,45,0.004
20191110,관악구,46,0.004
20191110,금천구,35,0.003
20191110,양천구,53,0.007
20191110,강남구,47,0.003
20191110,서초구,50,0.003
20191110,송파구,38,0.003
20191110,강동구,54,0.004
20191109,중구,35,0.004
20191109,종로구,41,0.004
20191109,용산구,36,0.004
20191109,은평구,32,0.004
20191109,서대문구,35,0.006
20191109,마포구,42,0.003
20191109,광진구,52,0.003
20191109,성동구,50,0.003
20191109,중랑구,44,0.003
20191109,동대문구,52,0.003
20191109,성북구,53,0.003
20191109,도봉구,33,0.003
20191109,강북구,45,0.003
20191109,노원구,41,0.005
20191109,강서구,55,0.007
20191109,구로구,43,0.005
20191109,영등포구,39,0.001
20191109,동작구,44,0.004
20191109,관악구,49,0.004
20191109,금천구,39,0.004
20191109,양천구,52,0.006
20191109,강남구,50,0.005
20191109,서초구,52,0.003
20191109,송파구,40,0.003
20191109,강동구,54,0.003
20191108,중구,36,0.003
20191108,종로구,44,0.004
20191108,용산구,37,0.003
20191108,은평구,37,0.005
20191108,서대문구,39,0.006
20191108,마포구,45,0.003
20191108,광진구,52,0.002
20191108,성동구,44,0.003
20191108,중랑구,46,0.003
20191108,동대문구,47,0.003
20191108,성북구,53,0.003
20191108,도봉구,35,0.003
20191108,강북구,48,0.003
20191108,노원구,40,0.005
20191108,강서구,48,0.005
20191108,구로구,44,0.004
20191108,영등포구,37,0.001
20191108,동작구,45,0.003
20191108,관악구,46,0.004
20191108,금천구,38,0.003
20191108,양천구,50,0.006
20191108,강남구,49,0.003
20191108,서초구,47,0.003
20191108,송파구,45,0.003
20191108,강동구,57,0.003
20191107,중구,43,0.004
20191107,종로구,44,0.004
20191107,용산구,43,0.003
20191107,은평구,49,0.005
20191107,서대문구,49,0.005
20191107,마포구,51,0.003
20191107,광진구,59,0.003
20191107,성동구,49,0.003
20191107,중랑구,49,0.003
20191107,동대문구,47,0.003
20191107,성북구,58,0.003
20191107,도봉구,41,0.003
20191107,강북구,53,0.003
20191107,노원구,43,0.005
20191107,강서구,56,0.005
20191107,구로구,59,0.004
20191107,영등포구,45,0.002
20191107,동작구,52,0.004
20191107,관악구,53,0.003
20191107,금천구,42,0.004
20191107,양천구,60,0.006
20191107,강남구,52,0.003
20191107,서초구,60,0.003
20191107,송파구,46,0.003
20191107,강동구,64,0.003
20191106,중구,47,0.004
20191106,종로구,48,0.004
20191106,용산구,42,0.004
20191106,은평구,46,0.005
20191106,서대문구,46,0.005
20191106,마포구,50,0.004
20191106,광진구,60,0.003
20191106,성동구,47,0.003
20191106,중랑구,51,0.003
20191106,동대문구,50,0.003
20191106,성북구,64,0.003
20191106,도봉구,41,0.003
20191106,강북구,55,0.003
20191106,노원구,47,0.005
20191106,강서구,58,0.006
20191106,구로구,33,0.005
20191106,영등포구,48,0.002
20191106,동작구,54,0.004
20191106,관악구,55,0.004
20191106,금천구,42,0.004
20191106,양천구,61,0.007
20191106,강남구,57,0.004
20191106,서초구,66,0.004
20191106,송파구,50,0.003
20191106,강동구,66,0.003
20191105,중구,28,0.003
20191105,종로구,32,0.003
20191105,용산구,27,0.003
20191105,은평구,31,0.004
20191105,서대문구,32,0.004
20191105,마포구,33,0.003
20191105,광진구,38,0.003
20191105,성동구,33,0.003
20191105,중랑구,37,0.002
20191105,동대문구,33,0.003
20191105,성북구,45,0.002
20191105,도봉구,27,0.003
20191105,강북구,37,0.002
20191105,노원구,31,0.004
20191105,강서구,40,0.006
20191105,구로구,31,0.005
20191105,영등포구,36,0.001
20191105,동작구,35,0.004
20191105,관악구,40,0.004
20191105,금천구,29,0.003
20191105,양천구,42,0.007
20191105,강남구,37,0.003
20191105,서초구,40,0.003
20191105,송파구,31,0.003
20191105,강동구,45,0.003
20191104,중구,12,0.003
20191104,종로구,14,0.003
20191104,용산구,8,0.002
20191104,은평구,14,0.004
20191104,서대문구,12,0.003
20191104,마포구,14,0.002
20191104,광진구,14,0.002
20191104,성동구,14,0.003
20191104,중랑구,14,0.002
20191104,동대문구,13,0.002
20191104,성북구,19,0.002
20191104,도봉구,8,0.002
20191104,강북구,14,0.002
20191104,노원구,14,0.004
20191104,강서구,16,0.004
20191104,구로구,16,0.003
20191104,영등포구,13,0.001
20191104,동작구,18,0.003
20191104,관악구,18,0.003
20191104,금천구,14,0.003
20191104,양천구,18,0.007
20191104,강남구,16,0.002
20191104,서초구,15,0.003
20191104,송파구,16,0.002
20191104,강동구,16,0.003
20191103,중구,53,0.004
20191103,종로구,53,0.004
20191103,용산구,50,0.003
20191103,은평구,42,0.004
20191103,서대문구,46,0.005
20191103,마포구,54,0.003
20191103,광진구,70,0.003
20191103,성동구,52,0.003
20191103,중랑구,69,0.003
20191103,동대문구,61,0.003
20191103,성북구,74,0.003
20191103,도봉구,50,0.003
20191103,강북구,58,0.003
20191103,노원구,53,0.005
20191103,강서구,72,0.005
20191103,구로구,65,0.004
20191103,영등포구,50,0.002
20191103,동작구,64,0.003
20191103,관악구,63,0.003
20191103,금천구,55,0.003
20191103,양천구,75,0.006
20191103,강남구,67,0.003
20191103,서초구,75,0.003
20191103,송파구,51,0.003
20191103,강동구,75,0.003
20191102,중구,66,0.005
20191102,종로구,66,0.005
20191102,용산구,66,0.004
20191102,은평구,65,0.005
20191102,서대문구,66,0.006
20191102,마포구,76,0.005
20191102,광진구,88,0.003
20191102,성동구,76,0.004
20191102,중랑구,81,0.003
20191102,동대문구,70,0.004
20191102,성북구,80,0.003
20191102,도봉구,57,0.003
20191102,강북구,74,0.003
20191102,노원구,61,0.005
20191102,강서구,86,0.009
20191102,구로구,71,0.006
20191102,영등포구,68,0.003
20191102,동작구,78,0.005
20191102,관악구,78,0.004
20191102,금천구,59,0.004
20191102,양천구,88,0.008
20191102,강남구,83,0.004
20191102,서초구,94,0.004
20191102,송파구,67,0.003
20191102,강동구,91,0.004
20191101,중구,95,0.003
20191101,종로구,100,0.004
20191101,용산구,92,0.003
20191101,은평구,80,0.004
20191101,서대문구,38,0.004
20191101,마포구,86,0.003
20191101,광진구,108,0.003
20191101,성동구,100,0.003
20191101,중랑구,111,0.003
20191101,동대문구,107,0.003
20191101,성북구,117,0.002
20191101,도봉구,76,0.003
20191101,강북구,109,0.002
20191101,노원구,80,0.004
20191101,강서구,97,0.005
20191101,구로구,81,0.004
20191101,영등포구,78,0.002
20191101,동작구,113,0.003
20191101,관악구,108,0.003
20191101,금천구,84,0.003
20191101,양천구,110,0.007
20191101,강남구,129,0.003
20191101,서초구,126,0.003
20191101,송파구,90,0.002
20191101,강동구,113,0.003
20191031,중구,62,0.004
20191031,종로구,66,0.004
20191031,용산구,64,0.004
20191031,은평구,75,0.005
20191031,서대문구,62,0.005
20191031,마포구,74,0.004
20191031,광진구,91,0.003
20191031,성동구,70,0.003
20191031,중랑구,76,0.003
20191031,동대문구,72,0.003
20191031,성북구,89,0.003
20191031,도봉구,66,0.003
20191031,강북구,86,0.003
20191031,노원구,55,0.005
20191031,강서구,81,0.004
20191031,구로구,68,0.005
20191031,영등포구,71,0.002
20191031,동작구,77,0.004
20191031,관악구,77,0.003
20191031,금천구,61,0.004
20191031,양천구,86,0.008
20191031,강남구,76,0.004
20191031,서초구,91,0.004
20191031,송파구,64,0.003
20191031,강동구,83,0.003
20191030,중구,23,0.003
20191030,종로구,25,0.003
20191030,용산구,18,0.003
20191030,은평구,22,0.004
20191030,서대문구,24,0.004
20191030,마포구,27,0.003
20191030,광진구,31,0.002
20191030,성동구,26,0.002
20191030,중랑구,26,0.002
20191030,동대문구,26,0.002
20191030,성북구,31,0.002
20191030,도봉구,14,0.003
20191030,강북구,24,0.002
20191030,노원구,21,0.004
20191030,강서구,29,0.005
20191030,구로구,23,0.004
20191030,영등포구,27,0.001
20191030,동작구,26,0.003
20191030,관악구,27,0.003
20191030,금천구,21,0.003
20191030,양천구,33,0.006
20191030,강남구,28,0.003
20191030,서초구,30,0.003
20191030,송파구,26,0.003
20191030,강동구,33,0.003
20191029,중구,92,0.003
20191029,종로구,65,0.003
20191029,용산구,89,0.003
20191029,은평구,90,0.004
20191029,서대문구,97,0.003
20191029,마포구,119,0.003
20191029,광진구,117,0.002
20191029,성동구,104,0.003
20191029,중랑구,108,0.002
20191029,동대문구,103,0.002
20191029,성북구,113,0.002
20191029,도봉구,89,0.002
20191029,강북구,123,0.002
20191029,노원구,73,0.004
20191029,강서구,118,0.004
20191029,구로구,103,0.004
20191029,영등포구,96,0.001
20191029,동작구,115,0.003
20191029,관악구,115,0.003
